Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.027692730000000002,0.00733647,0.0083328,0.01566927,0.0,0.4244352989981969,0.0027756495440789965,0.0003053214498486896,0.00013878247720394983,0.00011796510562335736,0.04586008458967109,0.018813629540638893,0.42443531172235643,0.42443531172235643,0.15237590356906064,70.90992871890484,49.93961967225265,211.96138042888478,108.04964460560807,29.090071281095163,44.32625896345257,4.3362,0.027692730000000002,0.00733647,0.0083328,0.01566927,0.0,0.0,0.0,0.3942,0.02270985990610088,0.0,0.007525451816255557,92.87634395930402,5.350605682157872,0.0,1.7730503585381032
1,0.002932237314276149,0.007447605948109839,0.008452096424022408,0.015899702372132247,0.4244352989981969,0.6131656883122818,0.0012304479216073748,0.00013534927137681124,6.152239608036874e-05,5.229403666831343e-05,0.01993934281585503,0.01865910937839173,0.18873039662276606,0.6131656956209629,0.20451635181691097,51.658399967724776,46.88116715957354,88.47901272164508,105.64987502097904,48.341600032275224,98.86647679593194,1.8831939686408394,0.002769272999999999,0.007256502477,0.00830030208,0.015556804557,0.00016296431427614963,0.0003428978151322464,0.050586212940839606,0.16660070506363633,0.010067301176787611,0.004598746630985418,0.007463643751356693,88.27444229698595,5.334223504499973,2.4366751266768034,3.954659071837278
2,0.0013037818980453791,0.00745114338267811,0.008486423816229601,0.01593756719890771,0.6131656883122818,0.7865993958211493,0.00112867386805672,0.0001241541254862392,5.6433693402836004e-05,4.7968639392410605e-05,0.018257155578204134,0.018648931973036666,0.17343371440925226,0.7865994027215341,0.21279650082424775,49.46922524056691,46.46938260079871,80.593576307612,105.26878029679193,50.53077475943309,107.52772052745583,1.7241349096953087,0.0011630946599999997,0.0071774066000007,0.008267930901888,0.0154453375018887,0.00014068723804537943,0.0004922296970190088,0.11387790644727842,0.1509857469262609,0.009234604375009527,0.005753790318767165,0.007459572789214666,87.0567452473394,5.324572795124824,3.3175731364375456,4.301108821098233
3,0.0006138552511274042,0.007447635115622624,0.008515051526035593,0.015962686641658216,0.7865993958211493,0.9536316858991785,0.001085165757045305,0.00011936823327498356,5.425828785226525e-05,4.6119544674425466e-05,0.017553191074126395,0.018644581161935524,0.16703229677501416,0.9536316925961635,0.2167112165428634,48.49246235280491,46.27965688071628,77.3019738274563,105.08860509635356,51.50753764719509,111.62261144650985,1.657654189278562,0.0004884997572,0.007099172868060693,0.008235685971370636,0.01533485883943133,0.00012535549392740425,0.0006278278022268866,0.18919623606270752,0.14384871451483028,0.008878628921279769,0.006847120874129916,0.00745783246477421,86.12029966192033,5.315516276016325,4.099279604202962,4.464904457860394
4,0.00032153160527920155,0.007441169555234907,0.0085411882221273,0.01598235777736221,0.9536316858991785,1.118030087656158,0.0010662855955261724,0.00011729141550787896,5.331427977630862e-05,4.531713780986233e-05,0.017263546418614967,0.01864269314578361,0.1643984083366313,1.1180300942358097,0.21840989780676578,48.07951661897772,46.19825823193368,75.94920121254567,105.01042311349622,51.92048338102228,113.39947469326958,1.630388938264141,0.000205169898024,0.007021791883798831,0.008203566796082291,0.015225358679881121,0.00011636170725520155,0.000756999097481087,0.27653231653633636,0.1402775325264102,0.008724154872486865,0.007939643679420806,0.007457077258313444,85.32779237081793,5.30671492550147,4.8295137159498225,4.535978987730781
5,0.00019764717940700186,0.0074334745703348235,0.008566190469403935,0.015999665039738757,1.118030087656158,1.2813899604515602,0.0010578147516629856,0.00011635962268292841,5.289073758314928e-05,4.495712694567689e-05,0.017149345495642447,0.01864184606139729,0.1633598792940357,1.2813899669501936,0.21909413566973965,47.91498899474153,46.16562446245416,75.41610839720289,104.97893099427982,52.08501100525847,114.11520467545982,1.6197312219145759,8.617135717008001e-05,0.006945254352265424,0.00817157288557757,0.015116827237842995,0.00011147582223692185,0.0008828378018957625,0.37596367894960475,0.13820907813648248,0.0086548479681517,0.009039214764842584,0.007456738424558916,84.60405255792112,5.298025442693683,5.533313812366784,4.564608187018392
6,0.00014511837920144104,0.007425280243170171,0.008590631955561343,0.016015912198731514,1.2813899604515602,1.4443865082902876,0.0010537412098308829,0.00011591153308139712,5.2687060491544146e-05,4.4784001417812526e-05,0.01710939766678075,0.018641438707214082,0.16299655427180154,1.4443865147233617,0.21933492111973896,47.85733538593836,46.15416132752691,75.22969261691722,104.96784881875683,52.14266461406164,114.36707230098213,1.6161030577932955,3.619197001143361e-05,0.006869551079825731,0.008139703751323817,0.015009254831149548,0.00010892640919000743,0.001006657367581966,0.48752205662680215,0.13677678910146346,0.008621518989525406,0.01014167069792703,0.0074565754828856325,83.91391444593617,5.2893872683644405,6.222015393660099,4.574682892039284
7,0.00012281711677194815,0.0074168947708164725,0.008614755346622134,0.016031650117438605,1.4443865082902876,1.6073051485810506,0.0010515226195754348,0.00011566748815329783,5.2576130978771746e-05,4.468971133195598e-05,0.017100837591828445,0.018641216848188535,0.16291864666498854,1.6073051549552761,0.2193859031588555,47.84514449365917,46.15173559477993,75.18978304341927,104.96550236507359,52.15485550634083,114.42040079378192,1.6154467234210552,1.5200627404802116e-05,0.006794672973055631,0.008107958906693654,0.014902631879749285,0.00010761648936714603,0.0011290182376893203,0.6111855293324489,0.13561665915594623,0.008603366887435376,0.011242133882331513,0.007456486739275414,83.2419504655083,5.280774830597861,6.90045867214257,4.576816031751278
8,0.00011332032837815081,0.007408447950172342,0.008638663326496229,0.016047111276668573,1.6073051485810506,1.7702661810216103,0.0010500838308786279,0.00011550922139664907,5.2504191543931396e-05,4.462856281234169e-05,0.01710550705283749,0.018641072969318856,0.16296103875897747,1.770266187340028,0.21935660385072916,47.85214989024181,46.153129601104176,75.21161941773649,104.96685086879486,52.14785010975819,114.38975298193431,1.6160431605046723,6.384263510016889e-06,0.006720611037649324,0.008076337866957549,0.014796948904606873,0.00010693606486813392,0.0012501623720617,0.7468953730254322,0.1345757560737899,0.008591594979916047,0.012337258517543944,0.007456429187727542,82.58155268194508,5.272177353154445,7.570679845623093,4.575590119277373
9,0.00010924720289472194,0.007399994139271457,0.008662399380968631,0.01606239352024009,1.7702661810216103,1.9333199582210694,0.001048970163714655,0.00011538671800861206,5.2448508185732756e-05,4.4581231957872844e-05,0.017115713870478,0.01864096160260246,0.16305378346356825,1.9333199644851784,0.21929374905348173,47.867184641826185,46.156120652625795,75.25930102411571,104.96974376741305,52.132815358173815,114.32400528606865,1.617164072313481,2.6813906742070937e-06,0.006647356377338947,0.008044840149276413,0.01469219652661536,0.00010656581222051485,0.0013701969936247282,0.8945716536099565,0.13358979924808698,0.00858248315766536,0.013425116416774938,0.007456384641040983,81.92989847300015,5.263590316861907,8.233550998695204,4.5729602114427435
