Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.027692730000000002,0.00733647,0.0083328,0.01566927,0.0,0.42154415988251537,0.0024011055279432097,0.00026412160807375305,0.00012005527639716049,0.00010204698493758642,0.04552299497514889,0.019246892071064406,0.42154416569341563,0.42154416569341563,0.1536491127558855,70.28419694891276,49.851684320094805,210.14686675125893,107.9910450196036,29.715803051087235,45.65806773628189,4.3362,0.027692730000000002,0.00733647,0.0083328,0.01566927,0.0,0.0,0.0,0.3942,0.0196454088649899,0.0,0.007698756828425762,93.51333314068384,4.660344149864901,0.0,1.8263227094512755
1,0.002920463965827705,0.00742181859259889,0.008421396481041055,0.015843215073639946,0.42154415988251537,0.6084523241127596,0.0010613898907911212,0.00011675288798702333,5.3069494539556065e-05,4.510907035862265e-05,0.019718929941179658,0.019112920507349196,0.18690816766820928,0.6084523275507246,0.20775898096364284,50.780299453709674,46.71813626125595,87.32001245465075,105.50063267531351,49.219700546290326,102.25834828832934,1.876367903946765,0.002769272999999999,0.007256502477,0.00830030208,0.015556804557,0.00015119096582770584,0.0002864105166399452,0.04376014824676511,0.16660070506363633,0.00868409910647281,0.003978195295160464,0.007645168202939678,89.13505875215587,4.646184923223056,2.1284223930879107,4.090333931533173
2,0.0012934276478144134,0.007413997463920532,0.008442081866213931,0.015856079330134464,0.6084523241127596,0.7799524758952441,0.0009721491479974181,0.00010693640627971599,4.8607457399870906e-05,4.1316338789890275e-05,0.018024441211146554,0.019103996433069825,0.1715001550381966,0.7799524791509562,0.21649215206800898,48.546188191019354,46.29019433904191,79.38775505893938,105.09868756172344,51.453811808980646,111.39346450628554,1.7149506977948876,0.0011630946599999997,0.0071774066000007,0.008267930901888,0.0154453375018887,0.00013033298781441375,0.00041074182824576283,0.09786762985278276,0.1509857469262609,0.00795394757452433,0.004918861964183423,0.00764159857322793,88.03825681244037,4.637866113154722,2.8681384941534844,4.455738580251423
3,0.0006044531518052386,0.00740011736040342,0.008458185920595418,0.01585830328099884,0.7799524758952441,0.9448906994629281,0.000933381380796563,0.00010267195188762193,4.666906903982815e-05,3.966870868385393e-05,0.017302799675520987,0.01910011965634974,0.1649382267309125,0.9448907026261566,0.22070638234313053,47.53135186158654,46.08907407026683,76.01850148819493,104.90472717249189,52.46864813841346,115.80165517063864,1.646275643280408,0.0004884997572,0.007099172868060693,0.008235685971370636,0.01533485883943133,0.0001159533946052387,0.0005234444415675096,0.1618074134700576,0.14384871451483028,0.007636756751971879,0.00581270760157044,0.007640047862539896,87.2136904621337,4.6300708473305106,3.5241724837102484,4.632066206825545
4,0.0003126427645384739,0.007383719389242866,0.008472272003307153,0.01585599139255002,0.9448906994629281,1.1070116812025284,0.0009159396167586484,0.00010075335784345133,4.5796980837932426e-05,3.892743371224256e-05,0.016992979812171276,0.01909837547994595,0.16212098484808088,1.107011684311009,0.2226198867835491,47.08324105490919,45.9988337936705,74.57376236493042,104.81665793046436,52.91675894509081,117.80322885308475,1.6168634157088493,0.000205169898024,0.007021791883798831,0.008203566796082291,0.015225358679881121,0.00010747286651447389,0.0006306327126688986,0.23561797138839485,0.1402775325264102,0.007494051409843487,0.006710050719848841,0.007639350191978379,86.5264497732113,4.6225054806235955,4.138915592041736,4.712129154123388
5,0.00018898414230560939,0.007366299290513951,0.008485423513835235,0.015851722804349187,1.1070116812025284,1.267900387611774,0.0009075107355424687,9.982618090967155e-05,4.537553677712343e-05,3.8569206260554924e-05,0.016857466608643016,0.01909753259182433,0.16088870947893896,1.2679003906814672,0.22347745417880946,46.88490330552949,45.95860321463702,73.94220360657562,104.77718830139378,53.11509669447051,118.70026587741566,1.6040706946654795,8.617135717008001e-05,0.006945254352265424,0.00817157288557757,0.015116827237842995,0.00010281278513552938,0.000734895566506192,0.31938880655256696,0.13820907813648248,0.007425087836256563,0.007615530469470194,0.007639013036729732,85.90352833588652,4.615045928520261,4.733415100496596,4.748010635096624
6,0.0001365167776593217,0.007348488742389449,0.008498098641650827,0.015846587384040274,1.267900387611774,1.4282274535181032,0.000902891458806273,9.931806046869003e-05,4.5144572940313655e-05,3.83728869992666e-05,0.016795706474625242,0.01909707066415071,0.1603270689440716,1.4282274565558457,0.22387222179741056,46.79411239115399,45.94012718999175,73.65445939289229,104.75901908045384,53.20588760884601,119.11320271695674,1.5983104161699595,3.619197001143361e-05,0.006869551079825731,0.008139703751323817,0.015009254831149548,0.00010032480764788809,0.0008373325528907259,0.4131545426064284,0.13677678910146346,0.007387293753869506,0.00852415782307831,0.007638828265660284,85.3111018633894,4.607639747001478,5.316730280930835,4.764528108678272
7,0.00011418962144374511,0.007330554292036216,0.008510491373550191,0.015841045665586407,1.4282274535181032,1.5882764286981061,0.0008998827144344428,9.898709858778871e-05,4.499413572172214e-05,3.824501536346382e-05,0.01676512973002115,0.019096769789713527,0.16004897818880498,1.5882764317069082,0.22406828163207299,46.74914032591988,45.93096126633172,73.51203417905974,104.74999540605516,53.25085967408012,119.31828622601783,1.5955235287030152,1.5200627404802116e-05,0.006794672973055631,0.008107958906693654,0.014902631879749285,9.898899403894299e-05,0.0009384137858371219,0.5168948205940349,0.13561665915594623,0.007362676754463623,0.009430934362509679,0.007638707915885411,84.73447359092998,4.600264767562648,5.892530192466639,4.772731449040716
8,0.0001046227635320809,0.007312608175141832,0.008522684034484503,0.015835292209626334,1.5882764286981061,1.748166990803437,0.0008975550636481477,9.873105700129625e-05,4.487775318240739e-05,3.814609020504628e-05,0.016747714530441746,0.0190965370246349,0.1598905650865971,1.7481669937847033,0.22417990414671,46.72357157383512,45.92574583393116,73.43093453410688,104.74485796814301,53.27642842616488,119.43504617856699,1.5939914973158413,6.384263510016889e-06,0.006720611037649324,0.008076337866957549,0.014796948904606873,9.823850002206401e-05,0.0010383433050194617,0.6305530010981875,0.1345757560737899,0.0073436323389393906,0.01033256186401387,0.007638614809853959,84.16741538245448,4.592911617369081,6.462271153033782,4.777401847142681
9,0.00010045811748502111,0.007294697412164961,0.008534711754166166,0.015829409166331125,1.748166990803437,1.9079494428285024,0.000895515675727446,9.850672433001907e-05,4.47757837863723e-05,3.805941621841646e-05,0.016735831391970844,0.01909633308584283,0.15978245497952662,1.9079494457829635,0.22425593900409754,46.70616926402318,45.92219443446015,73.37560964785196,104.74135845587838,53.29383073597682,119.51458054821916,1.5929867283816144,2.6813906742070937e-06,0.006647356377338947,0.008044840149276413,0.01469219652661536,9.777672681081401e-05,0.001137212639715765,0.7540519377508453,0.13358979924808698,0.007326946437770014,0.011227176059332536,0.007638533234337132,83.60730173109695,4.5855763317122875,7.026538715262014,4.780583221928764
10,9.858055153546898e-05,0.007276841464646198,0.00854658971376065,0.015823431178406847,1.9079494428285024,2.067644718259948,0.0008935985214552303,9.829583736007534e-05,4.467992607276152e-05,3.797793716184729e-05,0.016726250399252022,0.019096141370415605,0.15969527835954828,2.0676447211880506,0.22431716289704443,46.69216535511976,45.91933554843854,73.33101072493389,104.73854061980133,53.30783464488024,119.57862227724308,1.5922011729942316,1.1261840831669795e-06,0.006574900192825952,0.008013465272694236,0.014588365465520187,9.7454367452302e-05,0.00123506571288666,0.8873039457847416,0.13263174226912142,0.007311260630088249,0.012113818912172381,0.007638456548166242,83.05301423533997,4.578257231642882,7.585583641927437,4.78314489108972
11,9.767125594121947e-05,0.007259048150883747,0.008558324661913684,0.01581737281279743,2.067644718259948,2.2272613169108597,0.0008917334313196257,9.809067744515883e-05,4.458667156598129e-05,3.789867083108409e-05,0.016717604156926313,0.019095954861402045,0.15961660155298185,2.22726131981293,0.22437239403597187,46.67953874221414,45.91675705592301,73.2907671560033,104.73599860085486,53.32046125778586,119.63639543511701,1.591504406873865,4.729973149301314e-07,0.006503233780724149,0.007982212758130729,0.014485446538854878,9.719825862628933e-05,0.0013319262739425516,1.0302163990416255,0.1316901776015437,0.007296000801706028,0.012992041205171282,0.007638381944560818,82.5040605552747,4.57095360427421,8.139530023046387,4.78545581740468
12,9.717191223070067e-05,0.00724132037278547,0.00856991978210848,0.01581124015489395,2.2272613169108597,2.3868024744863403,0.0008898907516239032,9.788798267862935e-05,4.449453758119516e-05,3.782035694401589e-05,0.01670931374358616,0.019095770593432475,0.15954116045179265,2.3868024773626524,0.2244253723341669,46.66743300004048,45.9142842356037,73.25218188261665,104.73356026913872,53.33256699995952,119.69181206502817,1.590841206712465,1.9865887227065518e-07,0.006432348532514256,0.00795108212837402,0.014383430660888276,9.697325335843001e-05,0.0014278094940056735,1.182694673778036,0.1307602665432777,0.007280924331468298,0.013861661339673668,0.00763830823737299,81.96020774387469,4.563665145000822,8.688454628523365,4.7876724826011285
13,9.684615943468803e-05,0.007223658958971414,0.008581376749894612,0.015805035708866027,2.3868024744863403,2.546269197705659,0.0008880579529069221,9.768637481976144e-05,4.440289764534611e-05,3.774246299854419e-05,0.016701134025916945,0.019095587313560775,0.15946672607012383,2.546269200556464,0.22447768397613255,46.65548519802126,45.911843009585546,73.21411292584102,104.73115262034547,53.34451480197874,119.74653135578708,1.5901881868300716,8.343672635367519e-08,0.00636223593350985,0.007920072908073362,0.014282308841583212,9.676272270833435e-05,0.0015227268672828153,1.344643632777151,0.12983992980281422,0.00726592870560209,0.014722632636283178,0.00763823492542431,81.42133033176995,4.556391721748256,9.232416692250302,4.789861254231479
14,9.659393700063637e-05,0.007206063866376268,0.0085926966023916,0.015798760468767867,2.546269197705659,2.7056615491753653,0.0008862297433708466,9.748527177079313e-05,4.431148716854233e-05,3.7664764093260984e-05,0.016692961174802266,0.019095404492607167,0.1593923542952453,2.705661552000904,0.22453000224288078,46.64354145124783,45.909401948531745,73.17607660863189,104.72874466664577,53.35645854875217,119.801257576235,1.5895354405768503,3.504342506854358e-08,0.006292887561834592,0.007889184623731876,0.014182072185566469,9.655889357556782e-05,0.001616688283201398,1.5159683504548473,0.1289282475362867,0.007250970627579655,0.015574974334336052,0.007638161797042867,80.88734751823203,4.549133275331735,9.771468903386827,4.792050303049394
15,9.637288628662138e-05,0.007188534688063849,0.008603880105794173,0.015792414793858022,2.7056615491753653,2.8649791913325666,0.0008844038903133252,9.728442793446578e-05,4.422019451566626e-05,3.7587165338316325e-05,0.016684751181426635,0.019095221907301417,0.15931764495770817,2.8649791941330736,0.2245826135468299,46.63153641857522,45.90694769278336,73.13786793610946,104.72632322587805,53.36846358142478,119.85629032095187,1.5888787680144643,1.4718238528788305e-08,0.006224295087410596,0.00785841680369932,0.014082711891109916,9.63581680480926e-05,0.0017097029027481059,1.6965744575344672,0.12802478735771314,0.007236031829836297,0.016418737007238168,0.0076380887629205665,80.35819723025537,4.54188977734208,10.305661379564466,4.794251612838077
16,9.616507607595063e-05,0.007171070867812025,0.008614927910707537,0.015785998778519564,2.8649791913325666,3.024221616735599,0.000882579454071065,9.708373994781715e-05,4.412897270355325e-05,3.750962679802027e-05,0.016676485363259472,0.01909503946367719,0.15924242817873882,3.0242216195113056,0.22463564036329256,46.619442262918994,45.904474538356574,73.09939989757001,104.72388266110354,53.380557737081006,119.91175770218902,1.5882163854595515,6.181660182091089e-09,0.00615645027095782,0.007827768978164893,0.013984219249122715,9.615889441576854e-05,0.0018017795293968492,1.8863682999157292,0.12712932209802633,0.007221104624217805,0.017253985671023795,0.0076380157854708764,79.8338254145009,4.53466121234512,10.835043065066408,4.796470308087567
17,9.596291608961796e-05,0.007153671790765667,0.008625840617809718,0.015779512408575384,3.024221616735599,3.183388245579925,0.0008807560416097227,9.68831645770695e-05,4.403780208048614e-05,3.743213176841322e-05,0.016668155762113755,0.019094857122431055,0.1591666315954611,3.18338824833106,0.22468913569422194,46.60724703459477,45.901980025074984,73.06063544153328,104.72142053290189,53.39275296540523,119.96771516132007,1.5875475324665003,2.596297276478258e-09,0.00608934496300438,0.00779724067915005,0.01388658564215443,9.596031979234148e-05,0.0018929267664209541,2.0852570085370585,0.12624171125865188,0.00720618579498864,0.018080791692848142,0.007637942848972422,79.31418161785858,4.527447570357539,11.359662205331073,4.798708606452806
