Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.027692730000000002,0.00733647,0.0083328,0.01566927,0.0,0.42094256389236157,0.002586274397214742,0.0002844901836936216,0.00012931371986073711,0.00010991666188162654,0.045689646957493266,0.013955363181665011,0.4209425721589684,0.4209425721589684,0.14169393661763777,76.60263088378116,50.71509416999452,213.48142187201796,108.5412832519079,23.39736911621884,33.15265336572988,4.3362,0.027692730000000002,0.00733647,0.0083328,0.01566927,0.0,0.0,0.0,0.3942,0.021160426886302434,0.0,0.0055821452726660045,93.64697848882125,5.0269153765495656,0.0,1.3261061346291947
1,0.0029219325658104813,0.007434567469248235,0.00844092603083367,0.015875493500081904,0.42094256389236157,0.6066600277087081,0.0011375929687539373,0.00012513522656293311,5.687964843769687e-05,4.834770117204234e-05,0.01982125973777093,0.013810495038818931,0.18571746835889963,0.6066600322512612,0.1810909607684097,58.936144930409526,48.13847604901815,89.40155902479177,106.72803109434099,41.063855069590474,74.3629296740687,1.8797426065892384,0.002769272999999999,0.007256502477,0.00830030208,0.015556804557,0.0001526595658104821,0.0003186889430819035,0.047134850889238564,0.16660070506363633,0.009307578835259487,0.004284986444476233,0.005524198015527572,89.70653462800813,5.0116873321106015,2.3072608529185215,2.974517186962748
2,0.0012943601785365406,0.007431853959732138,0.008469860961073977,0.015901714920806116,0.6066600277087081,0.7770316467436313,0.0010417371638766306,0.00011459108802642937,5.208685819383153e-05,4.42738294647568e-05,0.018133638546831626,0.013800909458331201,0.17037162329998362,0.7770316510086916,0.18744053373802602,56.7837645420877,47.78237431814861,81.40760677710425,106.43579133423316,43.2162354579123,81.00474240379286,1.7196075099342658,0.0011630946599999997,0.0071774066000007,0.008267930901888,0.0154453375018887,0.00013126551853654095,0.0004563774189174155,0.1058991446346342,0.1509857469262609,0.008523304068081524,0.005342208522308695,0.005520363783332481,88.62141711264391,5.002772118379143,3.135621072825223,3.240189696151713
3,0.0006051217120779142,0.007422570355303963,0.00849347106061683,0.015916041415920793,0.7770316467436313,0.9409284385216606,0.0010004732961785764,0.00011005206257964341,5.0023664808928826e-05,4.25201150875895e-05,0.017421589094559427,0.013796783071561396,0.16389679590643752,0.9409284426500688,0.1904757929736602,55.80556539544972,47.61646494768815,78.04186037317278,106.29609321041737,44.19443460455028,84.17969976324284,1.6521163127998708,0.0004884997572,0.007099172868060693,0.008235685971370636,0.01533485883943133,0.00011662195487791428,0.0005811825764894633,0.17567959777137196,0.14384871451483028,0.008185690605097443,0.006343677557885251,0.005518713228624558,87.76786252548101,4.994417712577093,3.870531771412186,3.3671879905297133
4,0.0003132058810748095,0.007410546924873045,0.008514745433264989,0.015925292358138034,0.9409284385216606,1.10210593528216,0.0009822760696550162,0.00010805036766205177,4.911380348275081e-05,4.174673296033819e-05,0.017122546701902358,0.01379496334890904,0.16117750081140322,1.1021059393330639,0.19182274135760763,55.38138961954665,47.54368420436001,76.62972199425336,106.23409977015193,44.61861038045335,85.5886415874557,1.6238498239212844,0.000205169898024,0.007021791883798831,0.008203566796082291,0.015225358679881121,0.00010803598305080952,0.0006999336782569122,0.25647656390214413,0.1402775325264102,0.008036804206268315,0.007345178739161107,0.0055179853395636155,87.03294927655662,4.986306504201432,4.55719855574373,3.4235456634982278
5,0.00018952710755108096,0.007397401670787676,0.008534947394874473,0.015932349065662148,1.10210593528216,1.2621537570587158,0.0009738260607931996,0.00010712086668725196,4.869130303965998e-05,4.1387607583710986e-05,0.016998319627927107,0.013794118348022858,0.1600478257749101,1.2621537610570701,0.1923952282816775,55.20290287246312,47.5129037049956,76.04336934237215,106.20775099958813,44.79709712753688,86.18747728208936,1.612187617321323,8.617135717008001e-05,0.006945254352265424,0.00817157288557757,0.015116827237842995,0.00010335575038100095,0.0008155218278191531,0.34836432172215953,0.13820907813648248,0.00796766777012618,0.008353432529092309,0.005517647339209143,86.35486140927559,4.978304285952524,5.219335213488314,3.4474990912835732
6,0.00013708324547820425,0.007383817916861703,0.00855461111502166,0.015938429031883364,1.2621537570587158,1.421744472107751,0.0009694940740758824,0.00010664434814834706,4.847470370379412e-05,4.120349814822501e-05,0.01694805694402986,0.013793685149351125,0.15959071900546645,1.4217444760641822,0.1926286333250244,55.130437606784014,47.50038030345971,75.80619845662228,106.19700850805333,44.869562393215986,86.43162481697105,1.6075512277361568,3.619197001143361e-05,0.006869551079825731,0.008139703751323817,0.015009254831149548,0.00010089127546677064,0.0009291742007338163,0.45137086934221826,0.13677678910146346,0.007932224242439037,0.009364231601823517,0.00551747405974045,85.70472641130118,4.9703543488436415,5.867654247176344,3.4572649926788417
7,0.00011480111998646075,0.007370083968568035,0.008573962602787666,0.015944046571355702,1.421744472107751,1.5811623690878174,0.0009669007462665032,0.00010635908208931534,4.834503731332516e-05,4.109328171632639e-05,0.016929058362982016,0.013793425816570188,0.15941790089919186,1.5811623730069428,0.19271665230982823,55.10315592984957,47.49566150529384,75.71658658992493,106.1929574250707,44.89684407015043,86.52369488475755,1.6058847691342162,1.5200627404802116e-05,0.006794672973055631,0.008107958906693654,0.014902631879749285,9.960049258165863e-05,0.0010414146916064172,0.5654723877610258,0.13561665915594623,0.007911006105816845,0.01037286531080069,0.005517370326628075,85.06990644777315,4.962432738854955,6.506713017981579,3.4609477953903007
8,0.00010528955137359369,0.007356321169691092,0.008593097612284136,0.015949418781975228,1.5811623690878174,1.74052733947223,0.0009650403179144541,0.00010615443497058996,4.825201589572271e-05,4.10142135113643e-05,0.016923244619471832,0.013793239773734983,0.15936497426832882,1.7405273433561461,0.1927430072651242,55.09499200115015,47.494248998816786,75.68919769590035,106.19174443549645,44.90500799884985,86.55126282962776,1.6054708333348822,6.384263510016889e-06,0.006720611037649324,0.008076337866957549,0.014796948904606873,9.89052878635768e-05,0.0011524698773683548,0.690609904284219,0.1345757560737899,0.007895784419300078,0.011376137865744831,0.005517295909493993,84.4450022294106,4.9545293472112935,7.138417910192987,3.462050513185108
9,0.00010118487737774165,0.007342580294829869,0.008612056837846894,0.015954637132676763,1.74052733947223,1.8998896684686133,0.0009634876496838393,0.00010598364146522233,4.817438248419197e-05,4.0948225111563174e-05,0.01692296089476996,0.013793084506911921,0.15936233284612805,1.899889672318358,0.1927434472946609,55.09485571291456,47.494225416836024,75.68790559146855,106.19172418309094,44.90514428708544,86.55172311156996,1.6055822010054503,2.6813906742070937e-06,0.006647356377338947,0.008044840149276413,0.01469219652661536,9.850348670353456e-05,0.0012624406060614025,0.8267043135607126,0.13358979924808698,0.007883080770140504,0.012372219025135791,0.005517233802764769,83.82771315043078,4.946639917571987,7.763578007534415,3.462068924462797
