Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.17317662652599675,0.0023148821248740324,0.0002777858549848839,1.6204174874118227e-05,9.838249030714639e-05,0.018439993912386633,0.013850891097720395,0.1731766647335121,0.1731766647335121,0.1864621024997619,57.105879589905705,47.83643398526736,82.8415409031343,106.48082373432057,42.894120410094295,79.98127876544132,1.6356600000000003,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.0,0.0,0.14869636363636365,0.018939944658060266,0.0,0.005540356439088158,85.86397241521007,10.936776434172268,0.0,3.199251150617651
1,0.001135216996476255,0.0026147875434564907,0.0031414154488167896,0.00575620299227328,0.17317662652599675,0.2496699561441608,0.00102122391450182,0.0001225468697402184,7.14856740151274e-06,4.340201636632735e-05,0.007810521511801173,0.013721525276683175,0.07649335112704757,0.24966997765304433,0.28148912907112456,36.27393897350416,43.47605033453074,33.256287838564546,102.10719489630809,63.72606102649584,179.38193417481648,0.6891419988749534,0.0010865934000000004,0.0024813808866,0.0029703104340000007,0.005451691320600001,4.862359647625448e-05,0.000304511671673279,0.035313526814953346,0.059438952005454564,0.008355468391378526,0.0032103206195412135,0.00548861011067327,77.7047300578224,10.923130269846533,4.196862305338411,7.1752773669926615
2,0.000609492990792945,0.002645139493425555,0.0032046479159126722,0.005849787409338227,0.2496699561441608,0.32174375946737427,0.0009615065357000612,0.00011538078428400735,6.730545749900429e-06,4.08640277672526e-05,0.007324636282261227,0.013715553538802999,0.07207382398153235,0.32174378012569316,0.29192553771609786,34.812596010556064,43.06754507551311,31.040426630892426,101.62685809674862,65.18740398944394,190.2986796193492,0.6459280400131172,0.0005628553812000002,0.00245433383493606,0.002958726223307401,0.005413060058243461,4.663760959294479e-05,0.0004367273510947657,0.0836500228837244,0.05432650399494056,0.007866871655727773,0.004394226915342823,0.005486221415521199,75.37619206781754,10.915019102834783,6.096841644573717,7.611947184773972
3,0.0003359136052717945,0.002671719094599611,0.0032632197533682137,0.005934938847967825,0.32174375946737427,0.39188740594685795,0.0009350919491493965,0.00011221103389792758,6.545643644045776e-06,3.974140783884935e-05,0.007112435207474076,0.013712912080147932,0.07014366671818714,0.3918874261855614,0.2968956181217475,34.15278078796556,42.87607949133383,30.074854300226182,101.39810962619578,65.84721921203445,195.49750849555173,0.6270852453239619,0.00029155908746160013,0.002427581596135257,0.002947187191036502,0.005374768787171759,4.435451781019438e-05,0.0005601700607960666,0.14410248074435048,0.05151207158757599,0.0076507523112223355,0.005495677987329645,0.005485164832059173,73.4379509906911,10.90726029758381,7.834888371903008,7.819900339822064
4,0.00019364465091590083,0.0026964867054979553,0.003319610720758227,0.006016097426256183,0.39188740594685795,0.4614011435616651,0.000926047698070979,0.00011112572376851748,6.4823338864968535e-06,3.935702716801661e-05,0.007043185005435965,0.01371200765504009,0.06951375765688844,0.4614011636037464,0.298576761781764,33.93456818566779,42.81173904645252,29.760048529450494,101.32073481339161,66.06543181433221,197.25602696837242,0.6209742077172083,0.00015102760730510887,0.0024011209567373825,0.00293569316099146,0.005336814117728843,4.2617043610791955e-05,0.0006792833085273401,0.2162925159581637,0.049889470227581376,0.00757675389330801,0.006562730473983019,0.005484803062016036,71.76920354936041,10.899646557313098,9.440908814591591,7.8902410787348956
5,0.00011975936002913632,0.0027204631292478583,0.0033751132555934677,0.006095576384841326,0.4614011435616651,0.5309660394833223,0.000926085001378876,0.00011113020016546511,6.482595009652132e-06,3.935861255860223e-05,0.0070488122461114504,0.013712011385370879,0.06956491588243426,0.5309660594440994,0.2984381331901333,33.95246918538638,42.81703669740415,29.7856355619002,101.32711520882236,66.04753081461362,197.11101798131094,0.6215335744870462,7.82323005840464e-05,0.0023749487383089452,0.002924243957663593,0.005299192695972538,4.152705944508992e-05,0.0007963836888687879,0.3000835907895515,0.048885681786878035,0.007577059102190803,0.007617370439217071,0.005484804554148352,70.27347214721796,10.892069667698795,10.950017465830822,7.884440719252436
6,8.148756289767618e-05,0.002744180359768521,0.0034304020878249525,0.006174582447593474,0.5309660394833223,0.6009407620009605,0.0009308911242687087,0.00011170693491224504,6.516237869880961e-06,3.9562872781420126e-05,0.007093872022332988,0.013712491997659863,0.06997474245663657,0.6009407819399589,0.2973410589240335,34.09472224708018,42.85901119724037,29.990482704729992,101.37760816667623,65.90527775291983,195.96345075735732,0.625607001049115,4.052433170253604e-05,0.0023490617970613778,0.0029128394062287047,0.005261901203290082,4.096323119514015e-05,0.000912681244303392,0.39544803833940473,0.04820386849993289,0.00761638192583489,0.008669495231804838,0.005484996799063945,68.8875254236268,10.884472966163141,12.389463579915759,7.838538030294293
7,6.176372355148018e-05,0.00276791604933865,0.003485830539227537,0.006253746588566186,0.6009407620009605,0.6715161241397909,0.0009382220151080918,0.00011258664181297101,6.567554105756643e-06,3.98744356420939e-05,0.007159910125714949,0.0137132250867438,0.07057538208665161,0.6715161440876121,0.29575660230689177,34.30203490197938,42.9197917470353,30.29080701626532,101.45053294821837,65.69796509802062,194.30606935867337,0.6315510312117667,2.099160382191367e-05,0.0023234570234734087,0.002901479332544413,0.0052249363560178215,4.077211972956651e-05,0.001028810232548365,0.5024062735671978,0.047690254180361234,0.007676361941793479,0.009723475929799375,0.00548529003469752,67.57349768479851,10.876826614085537,13.77743292676901,7.772242774346935
8,5.170075854070873e-05,0.002791815499131538,0.0035415846840575675,0.006333400183189106,0.6715161241397909,0.7427955597244997,0.0009469100426633704,0.00011362920511960444,6.628370298643593e-06,4.0243676813193246e-05,0.007237319980126848,0.013714093889499328,0.07127945555695289,0.7427955796967438,0.2939334161003209,34.54334884109652,42.989965560295666,30.64301339550032,101.53444528408562,65.45665115890348,192.3989708162353,0.6385100941729814,1.0873650779751281e-05,0.0022981313419175487,0.0028901635631474894,0.005188294905065038,4.0827107760957446e-05,0.0011451052781240676,0.6209995121557004,0.04726516868949808,0.007747445803609394,0.010781203508045683,0.0054856375557997316,66.30966569565449,10.869114730287354,15.125260741408734,7.695958832649417
9,4.6670632797772676e-05,0.0028159551359496944,0.0035977635651656646,0.006413718701115359,0.7427955597244997,0.8148370299613246,0.000956347706413334,0.00011476172476960008,6.694433944893339e-06,4.06447775225667e-05,0.007321102269685133,0.013715037655874325,0.07204149024130549,0.8148370499658052,0.29200034390041324,34.80249844121736,43.064649092966775,31.024414973762102,101.62341513429064,65.19750155878265,190.37692876612263,0.6460389333913132,5.632551103911164e-06,0.002273081710290647,0.0028788919252512144,0.005151973635541861,4.103808169386151e-05,0.001261745065573498,0.7512778268824363,0.04688732896950702,0.007824663052472734,0.011843483156975995,0.00548601506234973,65.08378548591412,10.861328695816468,16.439808667624497,7.6150771506448995
10,4.4263263741100045e-05,0.0028403755432884433,0.0036544209356024183,0.006494796478890862,0.8148370299613246,0.8876748455190909,0.000966218980788809,0.00011594627769465708,6.763532865521664e-06,4.1064306683524386e-05,0.00740865682534189,0.013716024783311872,0.07283783559825102,0.8876748655595756,0.2900234669955101,35.071093437483675,43.14132922345294,31.4232104546789,101.71440110062498,64.92890656251632,188.30906589488512,0.6539059742631962,2.917661471825983e-06,0.002248305119648479,0.0028676642467427346,0.005115969366391214,4.134560226927406e-05,0.0013788271124996476,0.8932950983593285,0.04653533661693673,0.007905428024635711,0.012910661043353833,0.0054864099133247485,63.888961327200846,10.853463669952236,17.725212367051505,7.532362635795411
11,4.322359054496466e-05,0.0028650986497294586,0.003711586979682968,0.006576685629412426,0.8876748455190909,0.9613310298958843,0.0009763595125341226,0.0001171631415040947,6.834516587738858e-06,4.149527928270021e-05,0.007498632781238102,0.013717038836486404,0.07365620445494094,0.9613310499740318,0.2880364495390631,35.34478151977717,43.21871903602861,31.833268055983705,101.80585378690506,64.65521848022283,186.230595752158,0.6619909219957391,1.5113486424058593e-06,0.0022237985938443105,0.002856480356180438,0.005080278950024749,4.17122419025588e-05,0.0014964066793876777,1.047106990488352,0.04619809362424686,0.007988396011642822,0.013982899284456694,0.005486815534594561,62.721252019588476,10.84551677724544,18.984007373079766,7.44922383008632
12,4.289803949718572e-05,0.002890136673154749,0.003769279615797049,0.006659416288951798,0.9613310298958843,1.0358212365689525,0.0009866838693482476,0.00011840206432178971,6.906787085437733e-06,4.1934064447300526e-05,0.0075903298108624066,0.013718071272167816,0.07449022678943445,1.0358212566853187,0.28605633250740187,35.621301576246665,43.29616215285373,32.25140937878201,101.89698888041255,64.37869842375333,184.15934362698937,0.6702314328448983,7.828785967662351e-07,0.0021995591891714075,0.002845340082791334,0.005044899271962742,4.2115160900419486e-05,0.0016145170169890562,1.2127702082772998,0.04586983773235916,0.008072868021940207,0.015060292526267961,0.005487228508867127,61.57833008351808,10.837486164138308,20.217810007264042,7.366373745079568
13,4.294626492791773e-05,0.002915496774807902,0.003827510377705601,0.006743007152513502,1.0358212365689525,1.111157830114694,0.0009971476809389423,0.00011965772171267307,6.980033766572596e-06,4.2378776439905046e-05,0.007683386330286468,0.013719117653326887,0.07533661370029865,1.1111578502692512,0.2840916644960445,35.8994738941256,43.37332543440119,32.6759946314882,101.98741293114438,64.1005261058744,182.10425156490012,0.678595341744142,4.055311131249098e-07,0.002175583994009439,0.002834243256468448,0.005009827250477886,4.254073381479282e-05,0.001733179902035616,1.3903422718623406,0.045547570741736466,0.008158481025864073,0.01614291487136735,0.005487647061330755,60.45874443326075,10.829370508103594,21.427714996039644,7.284170062596005
14,4.3191035791824874e-05,0.002941183480815007,0.00388628747454811,0.006827470955363117,1.111157830114694,1.1873514905127158,0.0010077279376846078,0.00012092735252215294,7.054095563792255e-06,4.2828437351595834e-05,0.007777617135071089,0.013720175679001453,0.07619368059042868,1.1873515107051227,0.2821466642310107,36.178677515116014,43.45004117534257,33.10618558955024,102.07693177179453,63.821322484883986,180.06973245921614,0.6870661991154942,2.100651165987033e-07,0.0021518701284747362,0.002823189707768221,0.004975059836242957,4.298097067522617e-05,0.00185241111912016,1.579881480841879,0.04522972637599596,0.008245046762874065,0.017230837179958054,0.005488070271600582,59.36151925659521,10.821168762268448,22.61452268276769,7.202789298368641
15,4.354006309531686e-05,0.0029671999419228876,0.003945617382687244,0.006912817324610132,1.1873514905127158,1.2644120484208605,0.0010184127382925783,0.00012220952859510938,7.128889168048049e-06,4.3282541377434585e-05,0.007872928852168769,0.01372124415906225,0.07706057813788644,1.2644120686506022,0.2802233454905054,36.458580044135516,43.52622625875034,33.54156159659752,102.16545271801033,63.541419955864484,178.0578927724951,0.695635738770545,1.0881373039812831e-07,0.0021284147440743615,0.002812179267907925,0.004940594011982286,4.3431249364918734e-05,0.001972223312627846,1.7814469370411554,0.04491548023375167,0.008332467858757459,0.018324132381752407,0.0054884976636249,58.285937270524066,10.812880022581666,23.778866995994466,7.122315710899797
16,4.3945291155645234e-05,0.0029935485886637293,0.004005505673541224,0.006999054262204953,1.2644120484208605,1.3423489199873215,0.00102919595456712,0.00012350351454805438,7.204371681969839e-06,4.37408280691026e-05,0.007969275912471006,0.013722322480689704,0.07793689183292139,1.3423489402537818,0.2783226002861712,36.73899805826984,43.601840786424646,33.98191949087833,102.25293471486256,63.26100194173016,176.0696655713086,0.7042999553360598,5.636551234623047e-08,0.002105215023363951,0.002801211768763084,0.004906426792127035,4.388892564329901e-05,0.002092627470077918,1.9950985766132772,0.04460439234217619,0.00842069417373098,0.01942287632473834,0.005488928992275882,57.23142313372934,10.804503458750952,24.921286784667366,7.0427866228523355
