Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.1821134731378167,0.0034646000756063293,0.0004157520090727595,2.4252200529244307e-05,0.00014724550321326902,0.0194747400680457,0.012676114490812745,0.18211353732401325,0.18211353732401325,0.1765429140045542,60.57300913228719,48.40164620165869,88.14595002089455,106.93735542238456,39.42699086771281,69.60555858216966,1.6356600000000003,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.0,0.0,0.14869636363636365,0.028346727891324513,0.0,0.005070445796325098,81.65036263713095,15.565415019582264,0.0,2.7842223432867863
1,0.0011887550375520549,0.002681045788957193,0.003197008635624499,0.005878054424581692,0.1821134731378167,0.2640953032756438,0.0015575970613730809,0.0001869116473647697,1.0903179429611567e-05,6.619787510835594e-05,0.008468646817369519,0.012485414189389421,0.08198186401547866,0.26409533715329536,0.2555938591833273,40.415300951151536,44.533537010102584,36.50942375290516,103.29902740160418,59.584699048848464,152.2948317817231,0.7066809462133746,0.0010865934000000004,0.0024813808866,0.0029703104340000007,0.005451691320600001,0.00010216163755205447,0.00042636310398169036,0.05285247415337448,0.059438952005454564,0.012743975956688844,0.004804770377579499,0.004994165675755768,72.50256226698156,15.544872161338887,5.860772300410649,6.091793271268924
2,0.0006617044123912924,0.00274158670850449,0.0032864581120717684,0.006028044820576259,0.2640953032756438,0.34200320607394935,0.001479012438475909,0.00017748149261710908,1.0353087069331363e-05,6.285802863522613e-05,0.00802086042759587,0.012477555727099703,0.07790793526898415,0.34200323854462794,0.2631107612327672,39.12917157630508,44.21941899169975,34.45043632437432,102.95306119849188,60.87082842369492,160.15770003427534,0.6689749232967551,0.0005628553812000002,0.00245433383493606,0.002958726223307401,0.005413060058243461,9.88490311912922e-05,0.0006149847623327974,0.12423585350578345,0.05432650399494056,0.012101010860257437,0.006489398122946269,0.004991022290839881,69.73166957560025,15.53244970294439,8.32957272008434,6.406308001371013
3,0.0003863749416647578,0.002796938900211158,0.0033704167300487534,0.006167355630259911,0.34200320607394935,0.41843497238974353,0.001449870001052232,0.00017398440012626786,1.0149090007365626e-05,6.161947504471986e-05,0.007858613572871678,0.012474641483357337,0.07643179816490364,0.418435004238853,0.26603135794816024,38.649067997916156,44.09904177988887,33.70569060586119,102.81864042916418,61.350932002083844,163.21271751899604,0.6553730571924669,0.00029155908746160013,0.002427581596135257,0.002947187191036502,0.005374768787171759,9.481585420315769e-05,0.0007925868430881527,0.21297612323491452,0.05151207158757599,0.011862572735881899,0.008067297248102822,0.004989856593342935,67.39612677492856,15.520467947500176,10.554896576811412,6.528508700759841
4,0.0002428949445738697,0.0028500082743594963,0.003452141040509916,0.006302149314869412,0.41843497238974353,0.4947624123521009,0.0014467855142993315,0.0001736142617159198,1.0127498600095322e-05,6.14883843577216e-05,0.00784715122231268,0.012474333034682046,0.07632747159853355,0.49476244398827707,0.2662407627476705,38.61504958532576,44.090445273332904,33.65312209367014,102.80900255136247,61.38495041467424,163.43176019630803,0.6545044259443282,0.00015102760730510887,0.0024011209567373825,0.00293569316099146,0.005336814117728843,9.186733726876083e-05,0.000965335197140569,0.3186963766758475,0.049889470227581376,0.011837336026085441,0.009610932130993908,0.004989733213872818,65.36240384063747,15.508618035125465,12.591707716384724,6.53727040785232
5,0.00016848135295176835,0.0029023214333580485,0.003533344799806716,0.006435666233164765,0.4947624123521009,0.5717154659859656,0.0014575265328290188,0.00017490318393948223,1.0202685729803132e-05,6.19448776452333e-05,0.00791592146566265,0.012475407136535015,0.07695308526972901,0.5717154976218299,0.26498389935535155,38.820037772377006,44.14211087628428,33.968716222485384,102.86684982046496,61.179962227622994,162.1170495348866,0.6604147586116533,7.82323005840464e-05,0.0023749487383089452,0.002924243957663593,0.005299192695972538,9.024905236772194e-05,0.0011364735371922272,0.4413686356318424,0.048885681786878035,0.011925217086782881,0.011152023541454082,0.004990162854614006,63.52660405431226,15.496736803967883,14.491977160324392,6.484681981395466
6,0.00013025183592799838,0.0029546833838213823,0.0036149346784846177,0.006569618062306,0.5717154659859656,0.6496880934136224,0.0014756941769297378,0.00017708330123156852,1.0329859238508164e-05,6.271700251951386e-05,0.008027994657470762,0.012477223900945087,0.0779726591737486,0.6496881251597142,0.26297959792192677,39.150983124614754,44.224846408400886,34.48328876013623,102.95909800359328,60.849016875385246,160.02049991833348,0.6699869898233999,4.052433170253604e-05,0.0023490617970613778,0.0029128394062287047,0.005261901203290082,8.972750422546234e-05,0.0013077168590159179,0.5811130719559804,0.04820386849993289,0.012073861447606946,0.01270403966583073,0.004990889560378035,61.821501293830316,15.484737311193186,16.292941398243162,6.400819996733342
7,0.00011098466054462434,0.00300752159035419,0.003697395114978777,0.006704916705332967,0.6496880934136224,0.7288984682549067,0.0014979418176710002,0.00017975301812052,1.0485592723697001e-05,6.36625272510175e-05,0.008164049001781491,0.012479448665019212,0.07921040675493032,0.7288985001685527,0.2606159785376407,39.54779918381313,44.32297116476468,35.10840574548057,103.06788383299566,60.45220081618687,157.548094704645,0.6815901365877591,2.099160382191367e-05,0.0023234570234734087,0.002901479332544413,0.0052249363560178215,8.999305672271067e-05,0.001479980349315146,0.7381104125597661,0.047690254180361234,0.012255887599126365,0.01427248550943506,0.004991779466007685,60.20705628732657,15.47257248286194,18.018447441625707,6.301923788185799
8,0.00010166028614024305,0.003061065991971709,0.0037809896793855637,0.006842055671357273,0.7288984682549067,0.8094728710053496,0.0015225199911222838,0.00018270239893467406,1.0657639937855987e-05,6.470709962269707e-05,0.008313983949507572,0.01248190648236434,0.08057443486119639,0.8094729031161031,0.25809539300767637,39.97897554204031,44.428294167690844,35.797846944086785,103.18389404567175,60.02102445795969,154.9114989620046,0.6943715957497517,1.0873650779751281e-05,0.0022981313419175487,0.0028901635631474894,0.005188294905065038,9.078663536049177e-05,0.0016537607662922352,0.9125651527250388,0.04726516868949808,0.012456981745545957,0.01585952183320661,0.004992762592945736,58.660254671249795,15.460216093361739,19.683069276908263,6.1964599584801885
9,9.75550037169362e-05,0.003115443199747595,0.003865866441696997,0.006981309641444592,0.8094728710053496,0.8914896243262675,0.0015485150137036737,0.00018582180164444085,1.0839605095925716e-05,6.581188808240614e-05,0.008472528157494835,0.01248450598462248,0.08201678564380203,0.8914896566491516,0.25552128113302913,40.4280877725327,44.536601323502396,36.52748884053164,103.30236781396104,59.5719122274673,152.21891331906806,0.7078864645161528,5.632551103911164e-06,0.002273081710290647,0.0028788919252512144,0.005151973635541861,9.192245261302504e-05,0.0018293360059027305,1.1046909985766142,0.04688732896950702,0.012669668293939148,0.01746598598650687,0.004993802393848992,57.167967022187575,15.447652812149176,21.295623632900522,6.088756532762718
