Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.18511970903128555,0.003839344045127528,0.00046072128541530335,2.6875408315892696e-05,0.00016317212191791996,0.01981200964061478,0.012526640901164681,0.18511983491150932,0.18511983491150932,0.17469035966479726,61.26418174134673,48.51092327587404,89.80334108234699,107.02261942965366,38.73581825865327,67.6677402351436,1.6356600000000003,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.0,0.0,0.14869636363636365,0.03141281491467978,0.0,0.005010656360465873,80.3243821535619,16.968908237032345,0.0,2.706709609405744
1,0.0011700102968587715,0.0027026422839206993,0.0032513240739047346,0.005953966357825434,0.18511970903128555,0.2690290307628832,0.0017379222538425234,0.00020855067046110282,1.2165455776897665e-05,7.386169578830725e-05,0.008688106683142476,0.012316498722036181,0.08390938751738244,0.269029096548668,0.2503248566893352,41.36286550282175,44.75764002994547,37.555861616362044,103.54153379254099,58.63713449717825,146.78332289679417,0.7123976654684205,0.0010865934000000004,0.0024813808866,0.0029703104340000007,0.005451691320600001,8.341689685877106e-05,0.0005022750372254327,0.05856919340842038,0.059438952005454564,0.014219363895075192,0.0053244721280382165,0.004926599488814473,70.83707051626536,16.946094252123515,6.345502315739361,5.871332915871768
2,0.0006438249301240294,0.0027733399425149087,0.0033658478940000523,0.0061391878365149605,0.2690290307628832,0.3491890172335922,0.0016589049227905463,0.00019906859073486556,1.1612334459533824e-05,7.050345921859822e-05,0.008276027197150482,0.012308596988930984,0.08016004967875859,0.34918908044164176,0.25679405475139244,40.20489819166295,44.48295286320543,35.65755711372423,103.24378827504053,59.79510180833705,153.5502664763519,0.6783012766638989,0.0005628553812000002,0.00245433383493606,0.002958726223307401,0.005413060058243461,8.096954892402924e-05,0.0007261277782714994,0.13927892612797324,0.05432650399494056,0.013572858459195378,0.00733724842905026,0.004923438795572393,67.77254282233362,16.93219816303584,9.15324835557648,6.1420106590540735
3,0.00036954411153646504,0.0028387132278419156,0.003474141544752513,0.006312854772594429,0.3491890172335922,0.4282338956682918,0.0016345262035856198,0.00019614314443027438,1.1441683425099339e-05,6.946736365238885e-05,0.008153472467357953,0.012306159117010492,0.07904494062278558,0.42823395785637774,0.2588354349205588,39.85151166449822,44.39729726856235,35.0938172640567,103.1498335392212,60.14848833550178,155.68560138133765,0.6682398884130895,0.00029155908746160013,0.002427581596135257,0.002947187191036502,0.005374768787171759,7.798502407486491e-05,0.0009380859854226705,0.2408860270777268,0.05151207158757599,0.013373396211155072,0.009237009177250323,0.004922463646804197,65.16808183005587,16.918725102185782,11.685769012504833,6.227424055253502
4,0.00022693697444896863,0.002901968998771078,0.0035802284952992456,0.006482197494070323,0.4282338956682918,0.5075587501298333,0.0016390173087630694,0.0001966820770515683,1.1473121161341485e-05,6.965823562243045e-05,0.008184250046406053,0.012306608227528236,0.07932491644015723,0.507558812108449,0.2583155355655825,39.94098215406113,44.41906692633032,35.23538772280904,103.17376196141674,60.05901784593887,155.14177360416576,0.6709134468519291,0.00015102760730510887,0.0024011209567373825,0.00293569316099146,0.005336814117728843,7.590936714385976e-05,0.0011453833763414804,0.3630153014262608,0.049889470227581376,0.013410141617152385,0.011102661304412183,0.004922643291011294,62.892559445956714,16.90533342984232,13.996436180034351,6.205670944166628
5,0.00015316405505844886,0.0029647941041884888,0.003686230424821486,0.006651024529009975,0.5075587501298333,0.5879114489692469,0.001658929725226376,0.00019907156702716512,1.1612508076584633e-05,7.050451332212099e-05,0.008297225336772162,0.012308599469174567,0.08035276103105313,0.5879115111608865,0.256442025657132,40.26640726547199,44.49777230858026,35.755188647255636,103.25999045092695,59.73359273452801,153.18203520620503,0.6804188584068424,7.82323005840464e-05,0.0023749487383089452,0.002924243957663593,0.005299192695972538,7.493175447440246e-05,0.0013518318330374372,0.5056916601774448,0.048885681786878035,0.013573061388215804,0.012970578068289452,0.004923439787669827,60.83883261707171,16.891841940528163,16.14204403415191,6.127281408248205
6,0.00011538231713158594,0.0030280819685176304,0.0037932763990718606,0.006821358367589491,0.5879114489692469,0.6697019792876954,0.0016872461889171526,0.00020246954267005832,1.1810723322420069e-05,7.170796302897899e-05,0.008455262254746514,0.012311431115543645,0.08179059294391303,0.6697020419131599,0.2539007558550247,40.71549622263419,44.605183527642005,36.48284409097901,103.37695265939223,59.28450377736581,150.52380319563247,0.6936740684721077,4.052433170253604e-05,0.0023490617970613778,0.0029128394062287047,0.005261901203290082,7.48579854290499e-05,0.0015594571642994094,0.6691231751502907,0.04820386849993289,0.013804741545685794,0.014857410452076903,0.004924572446217458,58.935712243812866,16.8781531577259,18.165182470635962,6.020952127825296
7,9.642660477422876e-05,0.003092311872928084,0.0039019774648674293,0.006994289337795513,0.6697019792876954,0.7531641068950734,0.0017203073392875912,0.00020643688071451095,1.2042151375013138e-05,7.311306191972263e-05,0.008638992547928574,0.01231473723058069,0.08346219078249204,0.7531641700701874,0.25105655126063076,41.22890119919829,44.72631685574084,37.32956390412033,103.50785747336008,58.77109880080171,147.5486937872707,0.7090715942569742,2.099160382191367e-05,0.0023234570234734087,0.002901479332544413,0.0052249363560178215,7.543500095231509e-05,0.0017693529817776913,0.8536019734232912,0.047690254180361234,0.014075241866898474,0.016770799843000058,0.004925894892232276,57.139950117826615,16.864213286204624,20.093888844477934,5.90194775149083
8,8.732586081289207e-05,0.0031577469854763116,0.004012674445859783,0.007170421431336095,0.7531641068950734,0.8384398630814311,0.0017562072301418215,0.00021074486761701858,1.2293450610992751e-05,7.463880728102741e-05,0.008838333799276626,0.012318327219666112,0.08527581997219941,0.8384399268672729,0.24809683478669525,41.77565538987071,44.85343396270004,38.24913359738145,103.64407873366669,58.22434461012929,144.45275605302857,0.7257747292148987,1.0873650779751281e-05,0.0022981313419175487,0.0028901635631474894,0.005188294905065038,7.645221003314079e-05,0.001982126526271057,1.059459847053711,0.04726516868949808,0.014368968246614903,0.01871435214821998,0.004927330887866445,55.42622598634279,16.849991300346687,21.945672471189383,5.778110242121148
9,8.339166740241866e-05,0.003224537766007693,0.004125567334304651,0.007350105100312344,0.8384398630814311,0.9256237007801026,0.0017939555290526332,0.00021527466348631596,1.2557688703368432e-05,7.624310998473692e-05,0.009048056743862132,0.012322102049557193,0.08718390212766045,0.9256237652090916,0.24511587887093783,42.33967950976747,44.982599676370015,39.21758567632375,103.78127754150493,57.66032049023253,141.33460132943293,0.7433496767714762,5.632551103911164e-06,0.002273081710290647,0.0028788919252512144,0.005151973635541861,7.77591162985075e-05,0.0021981314647704833,1.2870489051606102,0.04688732896950702,0.014677817964976091,0.020689914373354462,0.004928840819822877,53.77980088669521,16.83546802422752,23.73134703589995,5.653384053177319
