Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.18742907830424405,0.004053195729123828,0.0004863834874948593,2.8372370103866796e-05,0.0001722608184877627,0.020004476156211447,0.013925589343258122,0.18742910988468003,0.18742910988468003,0.18102879280782908,58.95796504290325,48.142026154322735,90.23217110149695,106.73089238122961,41.04203495709675,74.29790042659947,1.6356600000000003,0.010865934000000002,0.002508726,0.0029819400000000006,0.005490666000000001,0.0,0.0,0.0,0.14869636363636365,0.03316251051101314,0.0,0.005570235737303249,79.33472219328813,17.693361789647895,0.0,2.9719160170639776
1,0.0011537019381555155,0.0027149665564694062,0.0032879312344529193,0.006002897790922326,0.18742907830424405,0.27311030655171986,0.0018503470351793937,0.00022204164422152722,1.2952429246255757e-05,7.863974899512424e-05,0.008821912060739295,0.013705304473863679,0.08568132234172089,0.2731104006459649,0.26291863756208367,39.16112781704912,44.22736952254334,37.89459504387438,102.9619037105317,60.83887218295088,159.95673385155197,0.7156599729077842,0.0010865934000000004,0.0024813808866,0.0029703104340000007,0.005451691320600001,6.710853815551513e-05,0.0005512064703223248,0.061831500847783986,0.059438952005454564,0.01513920301510413,0.005621045531616726,0.005482121789545472,69.37212262947521,17.669198608682517,6.560409407780189,6.398269354062078
2,0.0006282536977803676,0.0027920089206412784,0.0034201071494019703,0.006212116070043249,0.27311030655171986,0.35528119961554017,0.0017730501712502102,0.00021276602055002523,1.2411351198751472e-05,7.535463227813394e-05,0.008436114921948807,0.013697574787470761,0.08217098375088655,0.3552812903026064,0.26936138158600015,38.11436336508593,43.96287095777228,36.12472355113428,102.66537574290375,61.88563663491407,166.6960058430964,0.6840369767823617,0.0005628553812000002,0.00245433383493606,0.002958726223307401,0.005413060058243461,6.539831658036743e-05,0.000799056011799788,0.14827693368579953,0.05432650399494056,0.01450677412841081,0.007858675712546868,0.005479029914988305,66.11397541453242,17.654375627764463,9.563808723979259,6.667840233723855
3,0.0003547917093528465,0.002863756904775438,0.0035457103598717566,0.006409467264647195,0.35528119961554017,0.4365966240354058,0.0017531575428889421,0.00021037890514667305,1.2272102800222596e-05,7.450919557278004e-05,0.008342100762600089,0.013695585524634634,0.08131551386985467,0.43659671348539486,0.27101453632213396,37.85379578359925,43.89568599035227,35.69400262975277,102.58928912324902,62.14620421640075,168.42524719888493,0.6764258974000041,0.00029155908746160013,0.002427581596135257,0.002947187191036502,0.005374768787171759,6.323262189124638e-05,0.0010346984774754365,0.25807004362246777,0.05151207158757599,0.014344016260000435,0.009981191812424389,0.005478234209853853,63.348393358272276,17.63995033341117,12.274646420361147,6.737009887955399
4,0.00021280903819668098,0.0029335764237100755,0.0036692648706873688,0.006602841294397444,0.4365966240354058,0.5184655154230877,0.0017636506830425737,0.00021163808196510885,1.2345554781298017e-05,7.495515402930938e-05,0.00840293594733244,0.013696634838649998,0.08186898072939128,0.5184656047647971,0.2699382670834767,38.023073066479405,43.9393951975324,35.97273498687889,102.63882452753867,61.976926933520595,167.29944255593801,0.6815650332594124,0.00015102760730510887,0.0024011209567373825,0.00293569316099146,0.005336814117728843,6.178143089157211e-05,0.001266027176668601,0.3908509043784851,0.049889470227581376,0.014429869224893786,0.01207098734145612,0.005478653935459999,60.93818413653568,17.625563548409254,14.744274612817538,6.691977702237524
5,0.00013943574888061977,0.003003239629555379,0.00379315979343135,0.006796399422986729,0.5184655154230877,0.6016473957088764,0.0017904573973364208,0.00021485488768037048,1.2533201781354946e-05,7.60944393867979e-05,0.008547246829470128,0.013699315510079382,0.08318197010830564,0.6016474855313934,0.267444523261276,38.420528524872346,44.04111635947075,36.634268245499065,102.7535993478074,61.579471475127654,164.69092391346857,0.6935835171867349,7.82323005840464e-05,0.0023749487383089452,0.002924243957663593,0.005299192695972538,6.120344829657337e-05,0.001497206727014191,0.5466919219095615,0.048885681786878035,0.014649196887297988,0.014167365230097859,0.005479726204031752,58.76956475451024,17.61102420178827,17.031774087162745,6.587636956538742
6,0.00010187222230508729,0.003073688377401724,0.003918672182007215,0.006992360559408939,0.6016473957088764,0.6865635440080657,0.001826251247961646,0.00021915014975539752,1.2783758735731523e-05,7.761567803836997e-05,0.008737858904879508,0.013702894895141905,0.08491623891150683,0.6865636346203832,0.2642692856828886,38.937457193934236,44.171560373732135,37.50882773789884,102.89973998949054,61.062542806065764,161.36954569339807,0.7094232781714026,4.052433170253604e-05,0.0023490617970613778,0.0029128394062287047,0.005261901203290082,6.134789060255125e-05,0.0017304593561188568,0.7258726465817024,0.04820386849993289,0.01494205566514074,0.016289156788376436,0.005481157958056762,56.766372507580385,17.59622877399481,19.182616890688884,6.45478182773592
7,8.300695234975151e-05,0.003145432033508075,0.00404649998775819,0.007191932021266265,0.6865635440080657,0.7734593251170542,0.0018672215288431898,0.00022406658346118278,1.3070550701902329e-05,7.935691497583557e-05,0.008955438349574886,0.013706991923230058,0.08689587267451826,0.773459416682584,0.26079984670492384,39.51667249174714,44.31531598030839,38.50818054955922,103.05942128136334,60.48332750825286,157.7404254235605,0.7274938973616016,2.099160382191367e-05,0.0023234570234734087,0.002901479332544413,0.0052249363560178215,6.201534852783784e-05,0.001966995665248443,0.9287737479593305,0.047690254180361234,0.015277267054171553,0.018445554670693465,0.005482796769292023,54.882070589235404,17.58111931437168,21.227193079450508,6.309617016942421
8,7.391308519395409e-05,0.00321875480105007,0.004177039821446946,0.0073957946224970155,0.7734593251170542,0.8624888755012325,0.0019113900391040195,0.00022936680469248232,1.3379730273728137e-05,8.123407666192083e-05,0.009189958742884587,0.013711408774256141,0.08902964299047143,0.8624889681075256,0.2572330602245792,40.12842785919348,44.46449203900149,39.586578519849624,103.22358300221599,59.87157214080652,154.00947722236322,0.746970770769097,1.0873650779751281e-05,0.0022981313419175487,0.0028901635631474894,0.005188294905065038,6.30394344142028e-05,0.0022074997174319775,1.1558276631439486,0.04726516868949808,0.015638645774487432,0.02064126501678346,0.005484563509702457,53.0892488185724,17.56566155854538,23.184710533987683,6.16037908889453
9,6.993375759576972e-05,0.0032938237816721888,0.004310531729189754,0.007604355510861943,0.8624888755012325,0.9537592868279179,0.0019577337616312825,0.0002349280513957539,1.3704136331418978e-05,8.320368486932951e-05,0.009436249653925867,0.013716043146508868,0.09127050502156597,0.9537593805227985,0.25366675460998234,40.75730095184647,44.61511252204078,40.720438514806546,103.38772259117236,59.24269904815353,150.27903201880997,0.7674289268457712,5.632551103911164e-06,0.002273081710290647,0.0028788919252512144,0.005151973635541861,6.430120649185856e-05,0.002452381875320082,1.4074959713251425,0.04688732896950702,0.01601782168607413,0.022878937107381276,0.005486417258603547,51.37183031739354,17.549833522110276,25.067174879743785,6.011161280752398
