Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
216,0.4541602569562779,0.20574686065474765,0.3471324198196594,0.012690652698721043,0.02634540155625251,42.16113961853185,0.4216113961853185,80.36870322083418,108.7074705521194,0.13808372518348966,316.02469877919384,51.13404237007287,19.631320193620088,29.376254631370312,376.75509155295595,335.3876759751859,315.7237596217142,Taylor Slough
217,0.4589219012486272,0.1805160567543931,0.27919615178999635,0.019652272931456247,0.017768647063903905,17.671650079895475,0.17671650079895473,52.001097252897424,105.33687427999376,0.21131732397928293,98.7387329252103,46.72523156135083,47.998915535068484,105.98044969928912,160.24372195344037,118.87630637567032,309.37058632675075,Taylor Slough
218,0.49334646422298994,0.1805970107855287,0.28576079334692783,0.011546060457401903,0.01912708261365853,19.994532379835963,0.19994532379835964,68.48249980574492,107.64953782133577,0.1610695919404723,123.72385180218227,49.496300977050815,31.51751856023483,53.4200541191366,184.04355649457906,142.6761409168091,317.86758806225816,Taylor Slough
219,0.5204372747974094,0.20194703709087686,0.2976735764334399,0.013341152652474129,0.02240668358847708,30.165448933177117,0.3016544893317712,73.95415819237893,108.14569118455766,0.15029005692545916,209.17269472500885,50.25562024706365,26.0458811504914,42.14436574090143,273.7127298792914,232.34531430152137,320.89343462696775,Taylor Slough
220,0.4583746389710034,0.17961192392577602,0.2681014190399267,0.014121814666188167,0.024687583946990575,34.09702903179619,0.3409702903179619,75.05663902511841,108.24199580206314,0.14819705535563382,241.2183400196182,50.406452825715924,24.943377722536415,39.955059553570685,304.8784242804652,263.51100870269516,316.47190904558374,Taylor Slough
221,0.462189480133441,0.1932713683735213,0.3078784762689541,0.01205812072478521,0.021899235948800506,25.89913133566293,0.2589913133566293,72.93061659708695,108.0724432893684,0.15188161989704707,172.39561421158368,50.12514892469865,27.069426184827808,43.809176607678666,234.92744867983276,193.56003310206273,318.7289539596003,Taylor Slough
222,0.4914205983309813,0.18145163741711326,0.2538819704759669,0.011825779986468153,0.0203774350187469,22.37860884823518,0.22378608848235182,70.37264040056299,107.83277272561376,0.15708863078707244,142.97140430457162,49.76560523835337,29.62738730881697,49.255858061458625,204.54112002943242,163.1737044516624,318.4457740029792,Taylor Slough
223,0.48645746869178325,0.19214913681135576,0.33685403171449657,0.011585420879091694,0.02326710509644883,31.624052427475732,0.3162405242747573,77.36908626067964,108.46890139344077,0.1432671900765551,223.6737763709124,50.73754285167704,22.63093746250016,34.798288683114336,286.2498864288198,244.8824708510498,320.32836877437273,Taylor Slough
224,0.446184926869188,0.18281758353982203,0.29891346394341106,0.014857364046422596,0.022048527129886118,25.986072071626936,0.25986072071626937,68.58123437308444,107.60409708074783,0.1620575933203756,169.9467369269158,49.47782807618303,31.418811913544115,54.4534962396278,234.21031632076836,192.84290074299835,316.74841534262396,Taylor Slough
225,0.5310610562138596,0.20030266559245496,0.29001636100310463,0.012982760336366715,0.013008067332066964,11.57480109760825,0.11574801097608249,51.65456495393494,105.47132474135094,0.20839610831162203,59.332689943248745,46.77524101895936,48.345448881013105,102.92478357027107,109.28488275500408,67.91746717723402,297.65236222064306,Taylor Slough
