Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
836,0.28360266405771184,0.191355050965143,0.21625245883492766,0.0702952781244238,0.0007811036911517877,16.69514983357188,0.1669514983357188,19.628516237446597,92.5395020293454,0.48936905422920507,66.22990198496048,36.400299890312226,80.37148587722542,396.8295521998597,153.4151672592428,7.263570078266445,27.203771291081402,Shark River
837,0.30077714894920593,0.16250634938873162,0.17179139514851163,0.06644382893245328,0.018574302558670167,60.597218152299135,0.6059721815229914,51.808823380185046,105.4087005500774,0.20975664184818074,320.9742681370365,46.751339811604694,48.19118568090036,104.3479412981033,562.7765398331142,416.6249426521378,236.78526380784214,Shark River
838,0.30580657581135684,0.15325735017833797,0.16574053617286785,0.04779499850695828,0.010268414765400621,30.115319629695986,0.30115319629695986,41.831486523839416,103.57050946027107,0.24969551953115005,139.00042145360283,44.81467620961892,58.168522479242135,146.12501007087909,287.8745195275352,141.72292234655882,211.01432312456922,Shark River
839,0.3189937564226294,0.17056533395620052,0.14831726564813602,0.05549771001788993,0.006324651258784125,23.1458196813271,0.231458196813271,31.229142986954027,100.19613662914817,0.3230112854998925,99.31325168073047,41.91627990870648,68.77085990346494,222.81514887074434,220.1507405012091,73.99914332023268,163.17403473609582,Shark River
840,0.31538370429447166,0.18191072330484484,0.15097291036437338,0.06409330204504919,0.007775000812536709,26.244071278013575,0.26244071278013575,30.55591536876413,99.9042512179134,0.329353296005934,111.75387060397681,41.686331249350815,69.44409298449617,229.44904478802044,246.03723556833086,99.88563838735452,182.71205769579586,Shark River
841,0.2602336901458891,0.1939295711109585,0.17754616286985037,0.06314083400821115,0.003373440059409853,19.163107840082777,0.19163107840082777,24.20863428095383,96.4201570870495,0.405053096228614,78.50590330329341,39.08534713682545,75.79137154566283,308.63293914156446,179.47638136633643,33.32478418536014,99.0276309346288,Shark River
842,0.27025289038578587,0.19278101275623963,0.19977303266861704,0.037336899763405804,0.0016248536152311272,16.115709436755257,0.16115709436755257,33.48934342473374,100.90686215438527,0.3075690912276687,73.95901933019492,42.52906030788472,66.51065678763875,206.66222907328344,160.44195400452986,14.290356823553566,55.528531156853745,Shark River
843,0.31768459537478255,0.17795700377295243,0.19920188076765685,0.062481123463262025,0.002697527354210313,18.499996854722976,0.18499996854722978,23.77780585147824,96.09345930629011,0.41215126189293383,75.84189787050535,38.855451223441776,76.22219653043315,316.0578025866437,173.6724627989556,27.520865617979357,86.74691248234257,Shark River
844,0.26198359761427775,0.19449381274786207,0.1730400591549354,0.06594254943138318,0.004616482301085028,20.893212784491002,0.20893212784491003,24.92240669561203,96.94869333221294,0.39356938877921577,85.28362910245097,39.45870561895966,75.07759687882537,296.62069544700273,194.72304108917805,48.57144390820179,126.0049723554782,Shark River
845,0.2698474956134876,0.1500085166330618,0.2183756374558555,0.043229945958945304,0.0026404648341792313,17.403770119794874,0.17403770119794873,31.28187363071328,100.08542921488954,0.32541662525148113,77.3168653597028,41.855296249775016,68.71812804246812,225.3311960365916,170.39041356942428,24.238816388448004,83.23340621967269,Shark River
