Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.03523386,0.00910134,0.0104208,0.01952214,0.0,0.5852563457556949,0.006848138849687371,0.0008902580504593583,0.00041088833098124224,0.00029104590111171327,0.060919324964718635,0.07861090564467864,0.5852564073916773,0.5852564073916773,0.23840871940427644,43.66030551132462,45.27761391729554,264.9901365650379,104.08997525754376,56.33969448867538,134.31874414673266,5.4756,0.03523386,0.00910134,0.0104208,0.01952214,0.0,0.0,0.0,0.49778181818181816,0.05603022695198759,0.0,0.03144436225787146,85.05362980993088,9.573620424199797,0.0,5.372749765869306
1,0.004057917578857278,0.009543480770067786,0.010737254979372012,0.020280735749439796,0.5852563457556949,0.8644289599513424,0.0032525327404485127,0.0004228292562583067,0.00019515196442691074,0.0001382326414690618,0.027265932794700735,0.07825134503375475,0.27917265432896315,0.864429000084658,0.3779642317836732,25.840254180010476,39.961624822535,111.56192873005274,97.6669182024251,74.15974581998952,280.29731358124815,2.4338653328297077,0.0035233859999999964,0.009002135393999999,0.010380158879999999,0.019382294273999998,0.000534531578857282,0.0008984414754397985,0.14329730542970803,0.2082334570363636,0.02661163151276056,0.013027027766337095,0.0313005380135019,74.58948926673587,9.532320268518397,4.666297921495811,11.21189254324992
2,0.0019582018741196978,0.009696569542806502,0.010864982956759216,0.02056155249956572,0.8644289599513424,1.1252399202883197,0.0030304151217816658,0.00039395396583161656,0.00018182490730689994,0.0001287926426757208,0.025247127983288913,0.07822913327188806,0.26081099861138174,1.1252399585627242,0.39674807353259095,24.39895651141511,39.3276107719154,102.57073438422992,96.8023899210941,75.60104348858489,299.94568361149686,2.2519754373685417,0.0014798221199999986,0.0089040121182054,0.010339676260367999,0.019243688378573397,0.0004783797541196991,0.0013178641209923223,0.32292169294091017,0.18839554998703087,0.02479430554184999,0.01632948977374565,0.031291653308755225,72.23451119396516,9.50661807740495,6.261043384170009,11.997827344459875
3,0.0010589838841307505,0.00983043125016675,0.010980630475083351,0.020811061725250102,1.1252399202883197,1.3794515402959013,0.0029461395956825944,0.0003829981474387373,0.00017676837574095566,0.00012521093281651026,0.024521571245495186,0.07822070571927815,0.2542116572467584,1.379451577535078,0.4041603680866743,23.86707008051102,39.08056125431016,99.34734242591638,96.46123828889786,76.13292991948899,307.6991297977765,2.1870045609380853,0.0006215252903999995,0.008806958386116961,0.010299351522952563,0.019106309909069523,0.00043745859373075103,0.0017047518161805789,0.5371427339320431,0.17934395635881384,0.024104778510130317,0.019474640090103,0.03128828228771126,70.54906856011252,9.48216882388374,7.660797424092687,12.307965191911054
4,0.0006747342009034668,0.009956171884578643,0.011091432422019848,0.02104760430659849,1.3794515402959013,1.6321115904425876,0.0029207463420395053,0.0003796970244651357,0.0001752447805223703,0.00012413171953667897,0.02435101021533751,0.07821816639391385,0.25266008669699747,1.6321116269928988,0.4059571812474576,23.741060443631504,39.02092306171027,98.59029803768584,96.37853977522161,76.25893955636849,309.5786414722359,2.172233850750196,0.0002610406219679998,0.008710962539708286,0.010259184052013048,0.018970146591721332,0.000413693578935467,0.0020774577148771588,0.7862578633133058,0.174828974669903,0.023897015525777773,0.022646829943751143,0.03128726655756554,69.19532758633403,9.458168022571869,8.963358732204643,12.383145658889442
5,0.0005113672631605872,0.010078534609374959,0.011200478110526383,0.02127901271990134,1.6321115904425876,1.885387958821376,0.0029204737527251706,0.0003796615878542722,0.00017522842516351023,0.00012412013449081976,0.024418806360514578,0.0782181391349824,0.2532764043859437,1.8853879948285313,0.40523690212807334,23.791439079396522,39.04481848708933,98.89131236311806,96.41169069703429,76.20856092060347,308.82521143103907,2.1790379983061925,0.00010963706122655992,0.008616013048025466,0.010219173234210196,0.018835186282235662,0.0004017302019340272,0.0024438264376656776,1.0708135272732764,0.17222566675874748,0.023894785249569575,0.02586869672363368,0.031287255653992964,67.99909655078223,9.43427213739129,10.213622854584926,12.353008457241563
6,0.00044273187234562925,0.010199542032285696,0.011309084306681965,0.021508626338967662,1.885387958821376,2.140213319991666,0.002930879464583791,0.0003810143303958929,0.00017585276787502745,0.00012456237724481112,0.0245891497294387,0.07821917970616828,0.2548253966955464,2.1402133555169223,0.4034461665468833,23.917468423450927,39.104292927098506,99.64766957646722,96.49410948947406,76.08253157654907,306.95205705740926,2.195135821131329,4.604756571515517e-05,0.008522098505801988,0.010179318458596777,0.018701416964398764,0.00039668430663047406,0.002807209374568898,1.3912028953932136,0.17043149572830837,0.0239799228920492,0.029126306192721566,0.03128767188246731,66.88167582132014,9.410334763728164,11.429907132655359,12.278082282296365
7,0.00041471722619585685,0.01032005304580913,0.011417809544364022,0.02173786259017315,2.140213319991666,2.39699050674528,0.0029457834439414947,0.00038295184771239434,0.00017674700663648966,0.00012519579636751353,0.024803784915916352,0.07822067010410405,0.25677722182269935,2.3969905418143655,0.4012211608518655,24.07562836522291,39.1783239249897,100.60101173128649,96.59651560932836,75.92437163477709,304.6246452425371,2.2152579816369005,1.9339977600365174e-05,0.008429207632088745,0.01013961911660825,0.018568826748696997,0.00039537724859549166,0.0031690358414761532,1.7476442044003782,0.16898333387543057,0.024101864541339505,0.03240375536428768,0.03128826804164162,65.80931621423606,9.386293834887528,12.61940414117494,12.184985809701486
8,0.0004041144051414099,0.010440428648853386,0.011526887921403035,0.02196731657025642,2.39699050674528,2.6558950187411714,0.0029625399329209897,0.0003851301912797287,0.00017775239597525938,0.00012590794714914207,0.02503771691502672,0.07822234575300199,0.25890454661962553,2.6558950533649055,0.3988344894527296,24.24724164222193,39.25790093693795,101.64049043316085,96.7063624101255,75.75275835777808,302.12812704260415,2.237143097539783,8.122790592153373e-06,0.008337329268898979,0.010100074602053477,0.018437403870952454,0.00039599161454925653,0.003529912699303965,2.1402346357857005,0.1676866060140419,0.02423896308753537,0.03569003921684746,0.031288938301200796,64.76773320647852,9.362123378677662,13.785018333139647,12.085125081704156
9,0.0004009691482928356,0.010560816758278288,0.011636414659642432,0.02219723141792072,2.6558950187411714,2.9170047501533407,0.002980015050670473,0.0003874019565871615,0.00017880090304022838,0.00012665063965349512,0.02528021411181698,0.07822409326477694,0.2611097655951561,2.9170047843363274,0.3964015177321047,24.424311173675612,39.33920281569062,102.71850025905277,96.81834018806215,75.57568882632438,299.58317754404254,2.2598200566213555,3.411572048704417e-06,0.00824645237986798,0.010060684311105468,0.018307136690973447,0.0003975575762441312,0.0038900947269472734,2.568999866104841,0.16645952966383776,0.024381941323667507,0.03897865730174004,0.03128963730591078,63.75078667947216,9.337812880377317,14.92807333838882,11.983327101761697
