Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),crp(g/cm2),lrp(g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cm3),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
0,0.03523386,0.00910134,0.0104208,0.01952214,0.0,0.5670524316333279,0.0057212987097207705,0.0007437688322637002,0.0003432779225832462,0.00024315519516313278,0.05990516883874869,0.05615002002133827,0.5670524519971598,0.5670524519971598,0.20466393973139588,51.617828920143126,46.873695363569716,265.7984389008011,105.64308227177676,48.382171079856874,99.02085745961912,5.4756,0.03523386,0.00910134,0.0104208,0.01952214,0.0,0.0,0.0,0.49778181818181816,0.046810625806806304,0.0,0.022460008008535308,87.78408706789462,8.2550786337206,0.0,3.960834298384764
1,0.003903071049683087,0.009454404057003426,0.010745386922322553,0.020199790979325977,0.5670524316333279,0.8301338366703107,0.0026433732397244773,0.0003436385211641821,0.00015860239438346863,0.0001123433626882903,0.026481897944761093,0.055842227474338646,0.2630814177602908,0.8301338493936187,0.3129226158196782,32.16784607178726,42.27081746206209,111.20666587805754,100.66046538068429,67.83215392821273,212.2621504389939,2.4102862029009064,0.0035233859999999964,0.009002135393999999,0.010380158879999999,0.019382294273999998,0.0003796850496830908,0.0008174967053259791,0.11971817550090699,0.2082334570363636,0.02162759923410936,0.010883470500082454,0.02233689098973546,79.15171615279097,8.220876798609758,4.136921031039536,8.490486017559755
2,0.0018147131758084005,0.009560309707382308,0.010872223774196119,0.020432533481578426,0.8301338366703107,1.0747710877570857,0.0024518190243125416,0.00031873647316063043,0.00014710914145875248,0.00010420230853328303,0.024453883779268114,0.05582307205279745,0.24463726317810183,1.0747710998484126,0.3281468848579376,30.461897222939204,41.71116021205642,102.04104078260816,99.95976680570158,69.5381027770608,228.187118052236,2.2247246657386825,0.0014798221199999986,0.0089040121182054,0.010339676260367999,0.019243688378573397,0.0003348910558084019,0.001188845103005029,0.2720917913822501,0.18839554998703087,0.02006033747164807,0.013852146898303917,0.022329228821118978,77.01016089681904,8.200033474476722,5.662320906614794,9.127484722089438
3,0.00092489067256724,0.00964991862544375,0.010986337799714535,0.020636256425158282,1.0747710877570857,1.3125595120133637,0.00237743663910599,0.0003090667630837787,0.0001426461983463594,0.00010104105716200458,0.023700840072920913,0.055815633814276795,0.23778843600680993,1.3125595237638956,0.3344000878365695,29.806201047776582,41.4851189922393,98.64681562720988,99.67196248450938,70.19379895222342,234.7281253520601,2.156114709772552,0.0006215252903999995,0.008806958386116961,0.010299351522952563,0.019106309909069523,0.00030336538216724056,0.0015299465160887593,0.4554229812078501,0.17934395635881384,0.0194517543199581,0.01666647180232727,0.02232625352571072,75.42164765055172,8.18027766472253,7.0089496706433465,9.389125014082403
4,0.0005462289504297539,0.009732670878747742,0.011095258464755734,0.020827929343503478,1.3125595120133637,1.548445808567166,0.0023528399257623372,0.00030586919034910384,0.00014117039554574024,9.999569684489934e-05,0.023491714227119338,0.05581317414294243,0.23588630808553457,1.5484458200988982,0.33619962520802654,29.622025463927958,41.4204540236133,97.70517978856762,99.58913858875198,70.37797453607205,236.61048661927455,2.137415829393323,0.0002610406219679998,0.008710962539708286,0.010259184052013048,0.018970146591721332,0.00028518832846175413,0.0018577827517821457,0.66972008923224,0.174828974669903,0.019250508483510034,0.019481555274944544,0.02232526965717697,74.11577894826705,8.16092660898725,8.258874977974708,9.464419464770977
5,0.00038555870468185387,0.009812576762300903,0.011202184169576085,0.021014760931876986,1.548445808567166,1.7845414668653017,0.002349377332678497,0.0003054190532482046,0.00014096263996070981,9.984853663883612e-05,0.023514759235969483,0.05581282788363404,0.23609566966226708,1.784541478229433,0.33599763703028085,29.64259986947024,41.427703941716985,97.80901504689815,99.59843511576113,70.35740013052975,236.3992019145197,2.140031963655884,0.00010963706122655992,0.008616013048025466,0.010219173234210196,0.018835186282235662,0.000275921643455294,0.0021795746496413235,0.9152697185419019,0.17222566675874748,0.01922217817646043,0.022322693573605612,0.022325131153453616,72.94740602617358,8.141690274945574,9.454935622300079,9.455968076580792
6,0.00031784741188782166,0.009891337953740057,0.011308471824108034,0.02119980977784809,1.7845414668653017,2.0217489187764115,0.0023548613311111864,0.00030613197304445427,0.00014129167986667117,0.00010008160657222542,0.02363703238773598,0.055813376283477316,0.23720746312917257,2.0217489299944744,0.33494059429297174,29.750674393069826,41.46567860981899,98.35968429964764,99.64708561831503,70.24932560693017,235.2935086746567,2.1517657189735915,4.604756571515517e-05,0.008522098505801988,0.010179318458596777,0.018701416964398764,0.00027179984617266647,0.0024983928134493273,1.1922889845041011,0.17043149572830837,0.01926704725454607,0.025183569632927214,0.022325350513390928,71.84912880902867,8.122445643311863,10.616685200673205,9.411740346986276
7,0.00028977260590189353,0.00996967415826863,0.01141469503639568,0.021384369194664313,2.0217489187764115,2.260454968841098,0.002364106323367883,0.0003073338220378248,0.000141846379402073,0.00010047451874313504,0.0238018374915973,0.05581430078270298,0.2387060611457839,2.2604549799221956,0.3335321185065201,29.895744766711978,41.5163692852358,99.10208985152448,99.71191086371657,70.10425523328803,233.82020764280355,2.1674141800566202,1.9339977600365174e-05,0.008429207632088745,0.01013961911660825,0.018568826748696997,0.00027043262830152835,0.002815542445967316,1.5008864919309857,0.16898333387543057,0.01934268810028268,0.02805431885698949,0.022325720313081193,70.79138797913812,8.103140744494798,11.752662970654944,9.352808305712147
8,0.0002785947168541712,0.010047887314805734,0.01152109414668086,0.021568981461486593,2.260454968841098,2.5008264813153436,0.002374905165296139,0.00030873767148849806,0.00014249430991776832,0.0001009334695250859,0.023984990827107287,0.05581538066689581,0.2403715234222791,2.500826492263377,0.3319876263121722,30.056239561378145,41.572075636580735,99.92743152591119,99.78299627851933,69.94376043862185,232.20463003365288,2.184757617834076,8.122790592153373e-06,0.008337329268898979,0.010100074602053477,0.018437403870952454,0.0002704719262620178,0.003131577590534139,1.8410914436106012,0.1676866060140419,0.019431042261513865,0.030927722879965064,0.022326152266758322,69.7614274880032,8.083753842745283,12.866633467905414,9.288185201346108
9,0.0002746166517261509,0.010126101596391011,0.011627767661382963,0.021753869257773974,2.5008264813153436,2.7429364600407458,0.0023863177504596,0.000310221307559748,0.000143179065027576,0.00010141850439453301,0.024176171884913764,0.05581652192541216,0.2421099895421082,2.742936470857452,0.3303981548287721,30.22297504099426,41.62953768793951,100.78926934269842,99.85615186980536,69.77702495900574,230.54200295896672,2.2028485909500124,3.411572048704417e-06,0.00824645237986798,0.010060684311105468,0.018307136690973447,0.0002712050796774465,0.0034467325668005276,2.2128852082583985,0.16645952966383776,0.01952441795830582,0.03379943314979977,0.022326608770164864,68.75368091116572,8.064276073544706,13.960362896930905,9.221680118358677
10,0.00027370324275527284,0.010204365507164182,0.01173475368958312,0.021939119196747302,2.7429364600407458,2.986817805975054,0.0023979429700790424,0.0003117325861102755,0.00014387657820474255,0.00010191257622835931,0.024370971112573716,0.0558176844473741,0.24388135662052887,2.9868178166612744,0.3288019087277701,30.392043540815255,41.687382791503126,101.66775469151065,99.92961926357552,69.60795645918475,228.87228946419458,2.2212822439502578,1.4328602604558555e-06,0.00815656604892742,0.010021447642292156,0.018178013691219574,0.000272270382494817,0.003761105505527728,2.616222797060653,0.16526769592254573,0.019619533391555803,0.03666705352747768,0.02232707377894964,67.76561284251697,8.04470405750741,15.034791521407834,9.154891578567776
11,0.000274091100523837,0.01028269531492084,0.011842064586331415,0.022124759901252254,2.986817805975054,3.232486236758079,0.0024096089992529848,0.000313249169902888,0.00014457653995517909,0.00010240838246825187,0.024567499101103778,0.055818851050291496,0.24566844133924184,3.232486247314296,0.3272148010268455,30.561779524551973,41.74503598339708,102.55437923691724,100.00266606152594,69.43822047544802,227.21213496531956,2.239885100177609,6.018013093914593e-07,0.008067659478994111,0.009982363996487217,0.018050023475481326,0.0002734892992144455,0.004074736425770928,3.05104536955919,0.16409659342537014,0.019714982721160783,0.039529324772594306,0.022327540420116598,66.79595984360495,8.025036758358596,16.090517999423678,9.08848539861278
12,0.00027502819858528875,0.010361093527379153,0.011949701689782185,0.02231079521716134,3.232486236758079,3.4799500575733866,0.002421241546044511,0.00031476140098578645,0.00014527449276267065,0.00010290276570689173,0.024764940807186685,0.05582001430497065,0.24746383124186722,3.479950067999946,0.32564336657907356,30.73146938249093,41.802258624806605,103.44547073858024,100.0749914963607,69.26853061750907,225.56837508271283,2.2585823415746624,2.5275654994441296e-07,0.007979721990673075,0.009943432776900917,0.017923154767573994,0.00027477544203534436,0.004387640449587345,3.517286958721459,0.1629400684011267,0.019810158104000546,0.042385599014751724,0.02232800572198826,65.84399327507045,8.005274146361378,17.12799757525968,9.022735003308512
13,0.0002761937555637585,0.01043955675214554,0.012057661590329092,0.02249721834247463,3.4799500575733866,3.7292143258771806,0.002432807807889835,0.00031626501502567855,0.00014596846847339008,0.00010339433183531799,0.024962939125139243,0.05582117093115518,0.24926427860100064,3.7292143361743872,0.3240902006083519,30.900803521563603,41.85895371347093,104.3394190038101,100.14647612262816,69.0991964784364,223.94372448572375,2.277341209803839,1.0615775097665346e-07,0.007892743020974738,0.009904653389071004,0.01779739641004574,0.00027608759781278186,0.004699821932428891,4.014877911745626,0.16179547788906104,0.019904791155462283,0.0452355411840152,0.022328468372462072,64.909211539311,7.98541662976268,18.147622851497346,8.95774897942895
14,0.00027745086639048745,0.010518079040760844,0.012165938797660356,0.0226840178384212,3.7292143258771806,3.9802826259743047,0.0024442926335171613,0.00031775804235723097,0.00014665755801102968,0.00010388243692447936,0.025161332074977137,0.05582231941371791,0.2510683102652793,3.98028263614246,0.322556245362577,31.069643826185768,41.91508384152676,105.23549274719636,100.21707657327053,68.93035617381423,222.33916878930646,2.296146870481169,4.458625541019446e-08,0.007806712122046113,0.009866025240853627,0.01767273736289974,0.00027740628013507725,0.005011280475521462,4.54374658731128,0.16066165408322863,0.01999875791059496,0.048078970505968543,0.022328927765487165,63.99121175964947,7.965464812928493,19.149756675849773,8.89356675157226
15,0.000278741025446117,0.010596653311896083,0.012274526875671302,0.022871180187567383,3.9802826259743047,4.233157824610948,0.0024556883842737627,0.00031923948995558915,0.00014734130305642576,0.00010436675633163492,0.025360040758859885,0.055823458988793574,0.25287520867606184,4.233157834650367,0.3210417508805738,31.2379249942263,41.97063664271947,106.13333499294866,100.2867813402245,68.7620750057737,220.7549695403493,2.31499212130135,1.8726227272281674e-08,0.0077216189599158104,0.0098275477424143,0.01754916670233011,0.0002787222992188447,0.005322013485237274,5.1038201657568925,0.15953804935052165,0.020091995871330783,0.05091577985869199,0.02232938359551743,63.08963626200821,7.945419393432525,20.134745562945284,8.830198781613984
16,0.0002800391534432633,0.010675271957573255,0.012383418925732734,0.02305869088330599,4.233157824610948,4.487842392176128,0.0024669906225303646,0.0003207087809289474,0.00014801943735182188,0.0001048471014575405,0.025559021597026582,0.055824589212619236,0.25468457747619844,4.487842402087146,0.31954667854692337,31.405612681413803,42.02561024386117,107.03274788137185,100.35559220076915,68.5943873185862,219.19108634615424,2.3338730036749253,7.865015454358304e-09,0.007637453313252728,0.009789220306218883,0.01742667361947161,0.00028003128842780896,0.005632017263834381,5.6950250209831115,0.15842437713170057,0.020184468729793893,0.05374589592965627,0.022329835685047695,62.204150208705165,7.92528111824134,21.102925219207314,8.767643453846173
17,0.0002813344225848919,0.010753927101946732,0.012492607792837108,0.02324653489478384,4.487842392176128,4.744338538741078,0.002478196278513128,0.0003221655162067067,0.00014869177671078768,0.00010532334183680796,0.025758245968030547,0.05582570977821751,0.25649615634792833,4.744338548524056,0.31807087056533545,31.57268574736294,42.08000714010875,107.93360090531287,100.42351641749488,68.42731425263706,217.64735414784056,2.352786931736873,3.303306490830488e-09,0.007554205072138273,0.00975104234702463,0.0173052474191629,0.0002813311192784011,0.005941287475620938,6.317286880473046,0.1573204611133581,0.020276151369652867,0.05656925995363035,0.022330283911287004,61.33443220098715,7.905050765029381,22.05462286806983,8.705894165913634
